Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,REB,AST,TOV,STL,BLK,PTS,PLUS_MINUS,PLAYER_NAME,PLAYER_ID
0022300797,2024-02-22,CHI vs. BOS,L,41,6,14,2,6,0,0,8,8,2,1,0,14,-14,Ayo Dosunmu,1630245
0022300823,2024-02-25,CHI @ NOP,W,39,8,15,3,6,2,2,3,8,1,3,0,21,6,Ayo Dosunmu,1630245
0022300839,2024-02-27,CHI vs. DET,L,38,4,14,0,5,0,0,6,6,2,3,0,8,-18,Ayo Dosunmu,1630245
0022300846,2024-02-28,CHI vs. CLE,W,48,6,14,4,9,5,6,3,4,4,1,1,21,10,Ayo Dosunmu,1630245
0022300864,2024-03-01,CHI vs. MIL,L,38,6,12,2,6,1,1,5,6,3,0,0,15,-3,Ayo Dosunmu,1630245
0022300883,2024-03-04,CHI @ SAC,W,39,9,15,2,5,0,0,2,5,0,1,0,20,-7,Ayo Dosunmu,1630245
0022300898,2024-03-06,CHI @ UTA,W,36,2,11,1,6,3,4,2,9,2,1,0,8,-3,Ayo Dosunmu,1630245
0022300907,2024-03-07,CHI @ GSW,W,38,6,12,2,5,0,0,3,6,2,0,2,14,-9,Ayo Dosunmu,1630245
0022300917,2024-03-09,CHI @ LAC,L,36,5,11,3,7,0,0,2,4,1,2,1,13,-7,Ayo Dosunmu,1630245
0022300935,2024-03-11,CHI vs. DAL,L,29,4,13,1,5,0,0,8,6,2,1,1,9,-35,Ayo Dosunmu,1630245
0022300948,2024-03-13,CHI @ IND,W,43,7,12,1,4,5,6,4,3,2,0,2,20,1,Ayo Dosunmu,1630245
0022300956,2024-03-14,CHI vs. LAC,L,35,2,11,1,5,2,2,4,4,3,0,0,7,-24,Ayo Dosunmu,1630245
0022300971,2024-03-16,CHI vs. WAS,W,41,14,22,4,7,2,2,3,9,1,1,0,34,22,Ayo Dosunmu,1630245
0022300986,2024-03-18,CHI vs. POR,W,39,9,17,2,6,3,3,1,10,2,1,0,23,12,Ayo Dosunmu,1630245
0022301006,2024-03-21,CHI @ HOU,L,39,13,18,5,6,4,4,2,2,2,3,0,35,2,Ayo Dosunmu,1630245
0022301023,2024-03-23,CHI vs. BOS,L,40,7,16,0,4,0,0,2,4,1,2,0,14,-9,Ayo Dosunmu,1630245
0022301037,2024-03-25,CHI vs. WAS,L,34,4,9,2,4,2,3,2,3,2,0,0,12,-13,Ayo Dosunmu,1630245
0022301054,2024-03-27,CHI vs. IND,W,34,7,11,3,5,0,0,3,4,2,0,2,17,14,Ayo Dosunmu,1630245
0022301066,2024-03-29,CHI @ BKN,L,32,6,9,0,2,4,4,3,3,0,0,0,16,-27,Ayo Dosunmu,1630245
0022301084,2024-03-31,CHI @ MIN,W,36,5,9,1,2,2,2,3,6,1,2,0,13,18,Ayo Dosunmu,1630245
0022301091,2024-04-01,CHI vs. ATL,L,36,7,13,1,5,0,0,3,1,1,1,0,15,-10,Ayo Dosunmu,1630245
0022301119,2024-04-05,CHI vs. NYK,W,39,10,20,3,7,1,2,6,5,4,2,0,24,3,Ayo Dosunmu,1630245
0022301136,2024-04-07,CHI @ ORL,L,36,4,7,3,3,3,4,5,4,5,2,2,14,-7,Ayo Dosunmu,1630245
0022300068,2023-10-25,MIA vs. DET,W,32,7,13,0,0,8,10,8,3,2,0,2,22,-4,Bam Adebayo,1628389
0022300080,2023-10-27,MIA @ BOS,L,35,10,23,0,0,7,9,7,2,3,1,2,27,0,Bam Adebayo,1628389
0022300093,2023-10-28,MIA @ MIN,L,33,7,14,0,1,5,10,3,2,4,0,0,19,-10,Bam Adebayo,1628389
0022300119,2023-11-01,MIA vs. BKN,L,33,8,12,0,0,5,5,14,3,4,2,2,21,5,Bam Adebayo,1628389
0022300003,2023-11-03,MIA vs. WAS,W,30,8,15,0,0,2,2,4,3,4,0,0,18,6,Bam Adebayo,1628389
0022300150,2023-11-06,MIA vs. LAL,W,38,9,20,1,1,3,5,19,10,4,2,2,22,5,Bam Adebayo,1628389
0022300164,2023-11-08,MIA @ MEM,W,36,8,15,0,0,14,16,11,1,4,1,3,30,15,Bam Adebayo,1628389
0022300175,2023-11-11,MIA @ ATL,W,39,9,12,0,0,8,8,17,4,3,2,2,26,-5,Bam Adebayo,1628389
0022300184,2023-11-12,MIA @ SAS,W,34,10,20,0,0,4,5,11,6,0,3,0,24,-10,Bam Adebayo,1628389
0022300017,2023-11-14,MIA @ CHA,W,36,8,16,0,0,5,6,11,4,1,3,1,21,1,Bam Adebayo,1628389
0022300200,2023-11-16,MIA vs. BKN,W,34,8,15,0,0,4,4,7,4,2,2,0,20,-6,Bam Adebayo,1628389
0022300204,2023-11-18,MIA @ CHI,L,36,8,12,0,0,8,8,10,5,3,0,0,24,-1,Bam Adebayo,1628389
0022300220,2023-11-20,MIA @ CHI,W,30,8,14,0,0,7,9,11,6,1,1,0,23,7,Bam Adebayo,1628389
0022300045,2023-11-24,MIA @ NYK,L,35,8,16,0,1,5,6,12,2,2,2,0,21,0,Bam Adebayo,1628389
0022300056,2023-11-28,MIA vs. MIL,L,42,13,27,0,0,5,7,10,5,2,0,2,31,-16,Bam Adebayo,1628389
0022300267,2023-11-30,MIA vs. IND,W,12,3,9,0,0,1,2,4,2,0,0,0,7,-2,Bam Adebayo,1628389
0022300353,2023-12-18,MIA vs. MIN,L,36,10,22,0,0,2,3,6,6,4,1,1,22,-3,Bam Adebayo,1628389
0022300366,2023-12-20,MIA @ ORL,W,30,7,15,0,0,4,5,7,2,1,1,0,18,-6,Bam Adebayo,1628389
0022300384,2023-12-22,MIA vs. ATL,W,38,5,14,0,1,8,10,11,6,6,2,0,18,10,Bam Adebayo,1628389
0022300404,2023-12-25,MIA vs. PHI,W,36,9,15,0,0,8,12,15,5,4,0,3,26,0,Bam Adebayo,1628389
0022300426,2023-12-28,MIA @ GSW,W,36,7,13,0,0,3,4,11,4,0,0,0,17,8,Bam Adebayo,1628389
0022300439,2023-12-30,MIA @ UTA,L,37,7,13,0,0,14,20,16,3,4,3,3,28,-3,Bam Adebayo,1628389
0022300458,2024-01-01,MIA @ LAC,L,36,6,17,0,2,9,13,15,4,3,0,0,21,-12,Bam Adebayo,1628389
0022300475,2024-01-03,MIA @ LAL,W,38,5,14,0,1,5,6,7,5,2,3,0,15,12,Bam Adebayo,1628389
0022300489,2024-01-05,MIA @ PHX,L,36,11,19,0,0,6,7,10,1,1,0,1,28,-16,Bam Adebayo,1628389
0022300509,2024-01-08,MIA vs. HOU,W,32,9,12,0,0,4,7,12,3,3,1,0,22,12,Bam Adebayo,1628389
0022300522,2024-01-10,MIA vs. OKC,L,37,9,16,0,0,7,7,11,6,1,0,2,25,-6,Bam Adebayo,1628389
0022300535,2024-01-12,MIA vs. ORL,W,39,8,17,0,0,5,6,11,7,4,0,1,21,17,Bam Adebayo,1628389
0022300551,2024-01-14,MIA vs. CHA,W,35,9,17,0,1,6,8,10,7,2,0,1,24,5,Bam Adebayo,1628389
0022300562,2024-01-15,MIA @ BKN,W,44,5,17,0,1,1,2,20,4,2,1,1,11,-3,Bam Adebayo,1628389
0022300574,2024-01-17,MIA @ TOR,L,36,7,13,0,0,2,3,5,4,2,1,0,16,-23,Bam Adebayo,1628389
0022300587,2024-01-19,MIA vs. ATL,L,39,7,15,0,0,7,8,9,6,3,1,0,21,8,Bam Adebayo,1628389
0022300601,2024-01-21,MIA @ ORL,L,34,8,17,0,1,6,6,11,7,5,2,0,22,-15,Bam Adebayo,1628389
0022300621,2024-01-24,MIA vs. MEM,L,40,4,13,0,1,7,11,15,6,0,1,6,15,3,Bam Adebayo,1628389
0022300630,2024-01-25,MIA vs. BOS,L,29,8,14,0,0,3,4,5,2,0,1,1,19,-28,Bam Adebayo,1628389
0022300643,2024-01-27,MIA @ NYK,L,33,6,10,0,0,0,0,13,1,2,0,0,12,-20,Bam Adebayo,1628389
0022300661,2024-01-29,MIA vs. PHX,L,35,3,9,0,0,2,2,11,5,4,1,3,8,3,Bam Adebayo,1628389
0022300678,2024-01-31,MIA vs. SAC,W,32,8,14,0,0,0,0,11,4,0,0,0,16,2,Bam Adebayo,1628389
0022300689,2024-02-02,MIA @ WAS,W,33,8,14,0,0,4,7,14,1,4,0,1,20,-8,Bam Adebayo,1628389
0022300708,2024-02-04,MIA vs. LAC,L,35,5,13,0,0,4,4,13,3,2,3,0,14,-8,Bam Adebayo,1628389
0022300721,2024-02-06,MIA vs. ORL,W,30,7,9,0,0,0,0,8,3,3,0,1,14,32,Bam Adebayo,1628389
0022300730,2024-02-07,MIA vs. SAS,W,29,10,14,0,0,0,2,5,2,1,1,0,20,17,Bam Adebayo,1628389
0022300759,2024-02-11,MIA vs. BOS,L,34,7,18,0,0,8,8,13,4,2,2,2,22,3,Bam Adebayo,1628389
0022300773,2024-02-13,MIA @ MIL,W,31,8,14,0,0,0,0,12,11,3,2,0,16,30,Bam Adebayo,1628389
0022300779,2024-02-14,MIA @ PHI,W,39,9,14,0,0,5,5,13,4,2,2,0,23,1,Bam Adebayo,1628389
0022300810,2024-02-23,MIA @ NOP,W,36,11,18,0,0,2,4,7,1,3,1,3,24,6,Bam Adebayo,1628389
0022300831,2024-02-26,MIA @ SAC,W,36,11,18,0,1,6,7,10,7,5,2,1,28,11,Bam Adebayo,1628389
0022300842,2024-02-27,MIA @ POR,W,34,5,9,0,0,3,7,9,2,6,0,1,13,4,Bam Adebayo,1628389
0022300855,2024-02-29,MIA @ DEN,L,36,8,18,0,0,6,6,8,3,1,1,0,22,-3,Bam Adebayo,1628389
0022300867,2024-03-02,MIA vs. UTA,W,34,10,15,0,0,3,4,7,3,0,0,0,23,2,Bam Adebayo,1628389
0022300888,2024-03-05,MIA vs. DET,W,35,8,17,0,0,2,3,7,1,1,1,1,18,8,Bam Adebayo,1628389
0022300904,2024-03-07,MIA @ DAL,L,37,5,14,0,2,4,8,9,5,1,3,0,14,-5,Bam Adebayo,1628389
0022300914,2024-03-08,MIA @ OKC,L,31,1,9,0,0,3,4,10,4,4,1,2,5,-18,Bam Adebayo,1628389
0022300926,2024-03-10,MIA vs. WAS,L,35,7,14,0,0,2,6,16,2,0,2,1,16,-9,Bam Adebayo,1628389
0022300949,2024-03-13,MIA vs. DEN,L,34,7,15,1,1,2,4,13,3,0,1,1,17,-12,Bam Adebayo,1628389
0022300962,2024-03-15,MIA @ DET,W,29,10,14,1,1,1,3,9,2,0,2,3,22,17,Bam Adebayo,1628389
0022300977,2024-03-17,MIA @ DET,W,38,9,13,1,1,1,2,17,3,3,1,0,20,5,Bam Adebayo,1628389
0022300985,2024-03-18,MIA @ PHI,L,32,8,10,2,2,2,2,13,6,4,0,0,20,-19,Bam Adebayo,1628389
0022301013,2024-03-22,MIA vs. NOP,L,30,4,7,1,2,3,4,10,1,0,0,2,12,-16,Bam Adebayo,1628389
0022301029,2024-03-24,MIA vs. CLE,W,28,7,11,0,1,1,2,16,3,1,5,0,15,27,Bam Adebayo,1628389
0022301044,2024-03-26,MIA vs. GSW,L,39,10,21,1,3,3,4,9,5,1,1,1,24,-4,Bam Adebayo,1628389
0022301068,2024-03-29,MIA vs. POR,W,26,9,12,2,3,1,3,12,9,4,2,1,21,29,Bam Adebayo,1628389
0022301081,2024-03-31,MIA @ WAS,W,37,6,12,0,2,10,12,10,5,5,2,1,22,10,Bam Adebayo,1628389
0022301096,2024-04-02,MIA vs. NYK,W,33,6,9,0,0,3,4,9,1,1,1,0,15,13,Bam Adebayo,1628389
0022301111,2024-04-04,MIA vs. PHI,L,29,6,15,1,1,1,1,11,3,2,0,1,14,-29,Bam Adebayo,1628389
0022301120,2024-04-05,MIA @ HOU,W,33,7,12,0,0,4,4,12,6,1,1,1,18,16,Bam Adebayo,1628389
0022301133,2024-04-07,MIA @ IND,L,37,8,18,1,4,3,4,12,3,1,0,1,20,7,Bam Adebayo,1628389
0022301147,2024-04-09,MIA @ ATL,W,48,4,8,2,2,0,0,7,7,5,3,1,10,12,Bam Adebayo,1628389
0022301161,2024-04-10,MIA vs. DAL,L,30,3,13,0,2,2,2,3,0,0,0,0,8,-20,Bam Adebayo,1628389
0022301176,2024-04-12,MIA vs. TOR,W,25,8,10,1,2,2,4,6,3,0,0,0,19,9,Bam Adebayo,1628389
0022301189,2024-04-14,MIA vs. TOR,W,19,8,10,0,1,1,1,6,2,4,3,1,17,12,Bam Adebayo,1628389
0022300064,2023-10-25,IND vs. WAS,W,26,6,15,2,6,4,4,4,5,2,2,0,18,14,Bennedict Mathurin,1631097
0022300091,2023-10-28,IND @ CLE,W,17,5,10,1,3,2,3,0,1,0,0,0,13,-11,Bennedict Mathurin,1631097
0022300102,2023-10-30,IND vs. CHI,L,28,4,11,1,4,6,6,4,0,2,0,0,15,-7,Bennedict Mathurin,1631097
0022300118,2023-11-01,IND @ BOS,L,15,4,7,0,3,0,0,1,0,0,0,0,8,-24,Bennedict Mathurin,1631097
0022300001,2023-11-03,IND vs. CLE,W,24,2,7,1,2,0,3,3,5,1,1,0,5,-4,Bennedict Mathurin,1631097
0022300133,2023-11-04,IND vs. CHA,L,24,3,11,0,2,2,2,5,5,3,1,0,8,6,Bennedict Mathurin,1631097
0022300146,2023-11-06,IND vs. SAS,W,22,4,8,0,2,2,2,3,2,1,1,0,10,14,Bennedict Mathurin,1631097
0022300158,2023-11-08,IND vs. UTA,W,38,9,18,4,7,0,0,9,4,3,2,0,22,18,Bennedict Mathurin,1631097
0022300171,2023-11-09,IND vs. MIL,W,36,9,18,3,7,5,6,11,2,1,1,1,26,14,Bennedict Mathurin,1631097
0022300180,2023-11-12,IND @ PHI,L,26,4,11,0,3,1,3,5,1,1,0,1,9,-24,Bennedict Mathurin,1631097
0022300019,2023-11-14,IND @ PHI,W,16,3,8,2,4,0,0,0,0,2,0,0,8,3,Bennedict Mathurin,1631097
0022300209,2023-11-19,IND vs. ORL,L,25,4,12,1,3,5,5,6,3,0,1,0,14,-7,Bennedict Mathurin,1631097
0022300039,2023-11-21,IND @ ATL,W,20,7,10,2,4,3,4,2,1,0,0,0,19,-1,Bennedict Mathurin,1631097
0022300230,2023-11-22,IND vs. TOR,L,24,2,7,0,1,1,2,0,2,0,1,1,5,-10,Bennedict Mathurin,1631097
0022300047,2023-11-24,IND vs. DET,W,31,6,12,1,2,2,2,2,0,1,1,0,15,27,Bennedict Mathurin,1631097
0022300254,2023-11-27,IND vs. POR,L,22,4,10,0,2,3,5,4,0,2,0,0,11,-9,Bennedict Mathurin,1631097
0022300267,2023-11-30,IND @ MIA,L,24,5,7,0,0,2,2,3,0,1,0,0,12,-14,Bennedict Mathurin,1631097
0022300284,2023-12-02,IND @ MIA,W,25,6,10,2,3,2,3,5,4,4,0,0,16,-4,Bennedict Mathurin,1631097
0022301202,2023-12-04,IND vs. BOS,W,27,5,14,4,7,2,2,5,2,1,0,0,16,-6,Bennedict Mathurin,1631097
0022301229,2023-12-07,IND @ MIL,W,24,3,12,0,2,3,3,6,1,2,0,1,9,17,Bennedict Mathurin,1631097
0022300293,2023-12-11,IND @ DET,W,37,10,17,3,5,7,8,7,8,2,2,0,30,8,Bennedict Mathurin,1631097
0022300315,2023-12-13,IND @ MIL,L,25,2,8,0,3,10,10,1,1,3,0,0,14,-15,Bennedict Mathurin,1631097
0022300328,2023-12-15,IND @ WAS,L,22,4,9,1,1,4,4,3,2,2,1,0,13,-14,Bennedict Mathurin,1631097
0022300338,2023-12-16,IND @ MIN,L,23,3,11,0,1,0,0,1,3,1,0,1,6,8,Bennedict Mathurin,1631097
0022300350,2023-12-18,IND vs. LAC,L,35,12,20,3,7,7,7,6,2,1,1,0,34,-11,Bennedict Mathurin,1631097
0022300365,2023-12-20,IND vs. CHA,W,28,5,7,4,6,0,0,2,1,2,1,0,14,10,Bennedict Mathurin,1631097
0022300377,2023-12-21,IND @ MEM,L,19,3,10,0,4,0,0,4,3,1,1,0,6,-22,Bennedict Mathurin,1631097
0022300391,2023-12-23,IND vs. ORL,L,16,1,5,0,2,0,0,2,1,1,0,0,2,-24,Bennedict Mathurin,1631097
0022300409,2023-12-26,IND @ HOU,W,24,3,9,2,5,2,2,4,0,3,1,0,10,-6,Bennedict Mathurin,1631097
0022300422,2023-12-28,IND @ CHI,W,26,5,9,1,3,4,5,5,1,3,0,1,15,2,Bennedict Mathurin,1631097
0022300441,2023-12-30,IND vs. NYK,W,26,7,10,3,5,3,3,0,0,2,0,0,20,11,Bennedict Mathurin,1631097
0022300454,2024-01-01,IND @ MIL,W,36,9,15,1,5,6,9,13,0,1,0,0,25,22,Bennedict Mathurin,1631097
0022300466,2024-01-03,IND vs. MIL,W,25,6,9,2,2,2,2,1,3,1,0,0,16,-3,Bennedict Mathurin,1631097
0022300480,2024-01-05,IND vs. ATL,W,18,6,9,2,4,4,4,3,4,0,0,0,18,11,Bennedict Mathurin,1631097
0022300493,2024-01-06,IND vs. BOS,L,35,7,14,0,3,6,9,4,2,2,2,1,20,-21,Bennedict Mathurin,1631097
0022300507,2024-01-08,IND vs. BOS,W,29,8,15,5,9,5,7,4,3,2,2,0,26,-2,Bennedict Mathurin,1631097
0022300520,2024-01-10,IND vs. WAS,W,28,4,13,0,1,8,8,7,0,1,1,0,16,6,Bennedict Mathurin,1631097
0022300533,2024-01-12,IND @ ATL,W,27,6,9,0,1,3,5,1,3,5,0,0,15,16,Bennedict Mathurin,1631097
0022300550,2024-01-14,IND @ DEN,L,22,3,9,1,3,5,5,3,2,2,0,0,12,-7,Bennedict Mathurin,1631097
0022300564,2024-01-15,IND @ UTA,L,25,5,10,0,1,1,1,1,2,0,0,0,11,-18,Bennedict Mathurin,1631097
0022300583,2024-01-18,IND @ SAC,W,37,11,21,2,6,1,1,3,4,3,1,2,25,-1,Bennedict Mathurin,1631097
0022300590,2024-01-19,IND @ POR,L,23,0,8,0,5,2,3,3,0,3,0,0,2,-21,Bennedict Mathurin,1631097
0022300604,2024-01-21,IND @ PHX,L,14,1,8,1,4,1,2,3,0,0,0,0,4,7,Bennedict Mathurin,1631097
0022300614,2024-01-23,IND vs. DEN,L,28,3,8,1,2,4,5,5,3,1,0,0,11,2,Bennedict Mathurin,1631097
0022300627,2024-01-25,IND vs. PHI,W,25,5,13,0,2,3,3,5,4,3,0,0,13,-16,Bennedict Mathurin,1631097
0022300636,2024-01-26,IND vs. PHX,W,21,5,14,1,3,0,0,5,0,1,1,0,11,-2,Bennedict Mathurin,1631097
0022300652,2024-01-28,IND vs. MEM,W,30,9,14,3,5,3,3,7,1,2,1,1,24,14,Bennedict Mathurin,1631097
0022300691,2024-02-02,IND vs. SAC,L,37,10,14,2,2,9,10,5,4,5,2,0,31,-3,Bennedict Mathurin,1631097
0022300707,2024-02-04,IND @ CHA,W,27,4,12,2,3,4,6,5,1,0,0,0,14,3,Bennedict Mathurin,1631097
0022300733,2024-02-08,IND vs. GSW,L,24,2,11,0,3,7,8,0,1,1,0,0,11,-13,Bennedict Mathurin,1631097
0022300755,2024-02-10,IND @ NYK,W,23,2,6,0,1,0,2,6,0,4,0,1,4,0,Bennedict Mathurin,1631097
0022300761,2024-02-12,IND @ CHA,L,15,0,4,0,1,0,0,2,1,1,0,0,0,-7,Bennedict Mathurin,1631097
0022300793,2024-02-22,IND vs. DET,W,35,5,14,1,3,4,5,6,5,2,1,0,15,11,Bennedict Mathurin,1631097
0022300819,2024-02-25,IND vs. DAL,W,33,5,14,3,7,1,1,11,5,2,3,0,14,10,Bennedict Mathurin,1631097
0022300829,2024-02-26,IND vs. TOR,L,39,11,15,5,8,7,9,9,5,2,2,1,34,-3,Bennedict Mathurin,1631097
0022300843,2024-02-28,IND vs. NOP,W,30,6,17,4,9,0,0,4,2,2,0,0,16,4,Bennedict Mathurin,1631097
0022300863,2024-03-01,IND @ NOP,L,20,4,10,1,3,4,4,2,1,2,0,0,13,-20,Bennedict Mathurin,1631097
0022300877,2024-03-03,IND @ SAS,L,31,2,8,0,2,9,13,3,3,0,1,2,13,-5,Bennedict Mathurin,1631097
0022300892,2024-03-05,IND @ DAL,W,25,7,16,2,7,3,3,0,0,1,0,0,19,5,Bennedict Mathurin,1631097
0022300064,2023-10-25,WAS @ IND,L,23,1,3,1,1,0,0,4,3,3,0,3,3,-13,Bilal Coulibaly,1641731
0022300089,2023-10-28,WAS vs. MEM,W,14,0,2,0,1,0,0,1,0,1,0,1,0,-6,Bilal Coulibaly,1641731
0022300103,2023-10-30,WAS vs. BOS,L,28,4,12,1,6,0,0,5,1,1,1,2,9,-5,Bilal Coulibaly,1641731
0022300117,2023-11-01,WAS @ ATL,L,28,2,5,1,4,0,2,3,3,3,3,0,5,15,Bilal Coulibaly,1641731
0022300003,2023-11-03,WAS @ MIA,L,26,4,5,1,2,0,2,3,3,1,0,0,9,13,Bilal Coulibaly,1641731
0022300148,2023-11-06,WAS @ PHI,L,19,3,7,1,3,3,3,3,0,0,0,1,10,-15,Bilal Coulibaly,1641731
0022300157,2023-11-08,WAS @ CHA,W,30,2,3,2,3,0,0,2,1,0,0,0,6,23,Bilal Coulibaly,1641731
0022300009,2023-11-10,WAS vs. CHA,L,20,2,4,2,4,4,4,2,1,2,0,0,10,15,Bilal Coulibaly,1641731
0022300178,2023-11-12,WAS @ BKN,L,34,8,12,4,7,0,1,7,3,2,4,0,20,2,Bilal Coulibaly,1641731
0022300189,2023-11-13,WAS @ TOR,L,33,4,7,1,1,1,3,7,3,0,3,1,10,-18,Bilal Coulibaly,1641731
0022300192,2023-11-15,WAS vs. DAL,L,28,4,5,2,2,0,0,8,2,0,0,1,10,-8,Bilal Coulibaly,1641731
0022300028,2023-11-17,WAS vs. NYK,L,31,2,7,0,3,2,3,3,4,2,0,1,6,-17,Bilal Coulibaly,1641731
0022300219,2023-11-20,WAS vs. MIL,L,25,5,7,2,2,0,0,3,1,1,2,0,12,4,Bilal Coulibaly,1641731
0022300225,2023-11-22,WAS @ CHA,L,19,2,6,0,2,3,3,0,2,1,0,1,7,-16,Bilal Coulibaly,1641731
0022300241,2023-11-25,WAS vs. ATL,L,32,3,5,1,2,0,0,3,2,3,1,1,7,-1,Bilal Coulibaly,1641731
0022300253,2023-11-27,WAS @ DET,W,28,2,6,0,2,1,1,4,0,2,2,1,5,19,Bilal Coulibaly,1641731
0022300259,2023-11-29,WAS @ ORL,L,25,2,5,1,1,2,2,5,0,2,0,0,7,-17,Bilal Coulibaly,1641731
0022300274,2023-12-01,WAS @ ORL,L,32,6,7,0,0,0,0,5,0,2,3,0,12,1,Bilal Coulibaly,1641731
0022301208,2023-12-06,WAS vs. PHI,L,28,6,10,1,5,1,1,1,3,2,3,0,14,-7,Bilal Coulibaly,1641731
0022301219,2023-12-08,WAS @ BKN,L,25,4,6,1,2,2,4,10,2,2,0,0,11,-22,Bilal Coulibaly,1641731
0022300295,2023-12-11,WAS @ PHI,L,31,4,11,2,7,3,6,8,4,3,1,1,13,-33,Bilal Coulibaly,1641731
0022300311,2023-12-13,WAS vs. NOP,L,32,6,9,4,6,0,2,5,1,2,1,1,16,-30,Bilal Coulibaly,1641731
0022300328,2023-12-15,WAS vs. IND,W,30,6,9,2,3,3,3,5,0,4,2,1,17,8,Bilal Coulibaly,1641731
0022300347,2023-12-17,WAS @ PHX,L,20,2,7,2,6,0,0,1,1,0,0,0,6,-11,Bilal Coulibaly,1641731
0022300358,2023-12-18,WAS @ SAC,L,33,3,7,0,2,5,7,4,2,0,0,1,11,1,Bilal Coulibaly,1641731
0022300381,2023-12-21,WAS @ POR,W,18,1,1,0,0,0,0,2,2,0,0,0,2,-13,Bilal Coulibaly,1641731
0022300386,2023-12-22,WAS @ GSW,L,32,3,8,1,2,0,0,3,2,2,1,1,7,-12,Bilal Coulibaly,1641731
0022300407,2023-12-26,WAS vs. ORL,L,26,1,1,0,0,2,2,6,3,2,0,2,4,-2,Bilal Coulibaly,1641731
0022300416,2023-12-27,WAS vs. TOR,L,25,4,8,1,4,1,2,4,2,1,0,0,10,-11,Bilal Coulibaly,1641731
0022300430,2023-12-29,WAS vs. BKN,W,20,2,3,0,0,0,0,6,2,1,0,0,4,7,Bilal Coulibaly,1641731
0022300445,2023-12-31,WAS vs. ATL,L,17,0,3,0,1,2,2,4,3,0,0,0,2,-18,Bilal Coulibaly,1641731
0022300465,2024-01-03,WAS @ CLE,L,33,2,12,1,4,0,2,5,1,2,3,2,5,-24,Bilal Coulibaly,1641731
0022300482,2024-01-05,WAS @ CLE,L,36,6,13,2,4,1,3,7,1,1,1,3,15,-9,Bilal Coulibaly,1641731
0022300494,2024-01-06,WAS vs. NYK,L,28,2,5,0,2,0,0,3,3,3,0,0,4,-22,Bilal Coulibaly,1641731
0022300508,2024-01-08,WAS vs. OKC,L,25,1,4,1,2,2,2,5,3,0,0,2,5,1,Bilal Coulibaly,1641731
0022300520,2024-01-10,WAS @ IND,L,22,1,5,0,1,3,4,6,1,0,0,1,5,-7,Bilal Coulibaly,1641731
0022300543,2024-01-13,WAS @ ATL,W,28,3,8,1,2,5,6,6,3,1,2,1,12,23,Bilal Coulibaly,1641731
0022300558,2024-01-15,WAS vs. DET,L,27,1,4,0,1,0,0,4,2,0,0,0,2,-20,Bilal Coulibaly,1641731
0022300579,2024-01-18,WAS @ NYK,L,17,1,4,1,3,2,2,3,2,0,0,0,5,4,Bilal Coulibaly,1641731
0022300594,2024-01-20,WAS vs. SAS,L,23,6,9,2,2,0,2,4,1,1,0,1,14,3,Bilal Coulibaly,1641731
0022300602,2024-01-21,WAS vs. DEN,L,31,4,9,1,3,0,0,3,1,2,1,4,9,-14,Bilal Coulibaly,1641731
0022300620,2024-01-24,WAS vs. MIN,L,20,2,7,0,3,0,0,0,1,3,0,0,4,2,Bilal Coulibaly,1641731
0022300628,2024-01-25,WAS vs. UTA,L,29,0,5,0,2,2,2,1,2,2,3,0,2,-14,Bilal Coulibaly,1641731
0022300642,2024-01-27,WAS @ DET,W,31,2,7,1,3,3,3,7,2,1,1,1,8,9,Bilal Coulibaly,1641731
0022300665,2024-01-29,WAS @ SAS,W,31,5,6,2,2,1,1,1,1,1,2,1,13,13,Bilal Coulibaly,1641731
0022300676,2024-01-31,WAS vs. LAC,L,37,8,16,1,4,2,3,4,2,1,1,2,19,-9,Bilal Coulibaly,1641731
0022300689,2024-02-02,WAS vs. MIA,L,25,1,4,0,2,3,3,4,3,1,1,1,5,-19,Bilal Coulibaly,1641731
0022300705,2024-02-04,WAS vs. PHX,L,25,0,2,0,1,0,0,1,0,1,0,0,0,-25,Bilal Coulibaly,1641731
0022300728,2024-02-07,WAS vs. CLE,L,28,2,5,1,2,1,1,3,1,4,0,0,6,-17,Bilal Coulibaly,1641731
0022300743,2024-02-09,WAS @ BOS,L,33,6,18,4,12,5,5,8,3,2,2,0,21,6,Bilal Coulibaly,1641731
0022300753,2024-02-10,WAS vs. PHI,L,30,3,6,0,1,7,10,5,1,3,0,0,13,-14,Bilal Coulibaly,1641731
0022300768,2024-02-12,WAS @ DAL,L,30,1,10,1,4,1,2,7,1,1,0,2,4,-13,Bilal Coulibaly,1641731
0022300784,2024-02-14,WAS @ NOP,L,27,3,6,0,2,0,0,3,1,4,1,0,6,-10,Bilal Coulibaly,1641731
0022300800,2024-02-22,WAS @ DEN,L,32,2,6,0,3,0,1,1,2,0,1,1,4,-22,Bilal Coulibaly,1641731
0022300809,2024-02-23,WAS @ OKC,L,31,4,10,2,5,1,3,5,2,0,2,0,11,-30,Bilal Coulibaly,1641731
0022300820,2024-02-25,WAS vs. CLE,L,6,1,1,0,0,1,2,1,1,1,0,0,3,4,Bilal Coulibaly,1641731
0022300882,2024-03-04,WAS @ UTA,L,33,2,7,1,2,2,2,4,1,0,0,1,7,-19,Bilal Coulibaly,1641731
